,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,TRANSFER,941502.3,C1345525137,0,0,C1234776885,2120722,4441466,0,0
7,TRANSFER,451044.5,C1560142500,0,0,C451111351,5572315,7255066,0,0
7,TRANSFER,2102253,C1408974363,0,0,C128870695,1.04E+07,1.41E+07,0,0
7,TRANSFER,798540.4,C16098944,0,0,C1554540309,1145077,5652055,0,0
7,TRANSFER,558601.1,C1218622610,0,0,C803116137,1.56E+07,1.57E+07,0,0
7,TRANSFER,261399.8,C2079954912,0,0,C1060041730,282354.8,916266.8,0,0
7,TRANSFER,1008022,C1912104290,0,0,C214774813,1.48E+07,1.78E+07,0,0
7,TRANSFER,237177.8,C1544821883,0,0,C257999182,1146688,2324424,0,0
7,TRANSFER,185530.9,C21964111,0,0,C1234059684,344861.8,588891.4,0,0
7,TRANSFER,819668.4,C910091281,0,0,C1674899618,6518936,1.00E+07,0,0
7,TRANSFER,436436.5,C81745089,0,0,C1419794148,2030840,2813796,0,0
7,TRANSFER,59453.13,C2018801637,0,0,C1778300121,123372.6,360880.9,0,0
7,TRANSFER,107226.8,C13193469,0,0,C1931283804,285789.5,297659.8,0,0
7,TRANSFER,177107.4,C1100358297,0,0,C184253187,4054240,4598815,0,0
7,TRANSFER,194287.8,C1066471222,0,0,C1531333864,367440.3,561728.1,0,0
7,TRANSFER,123726.5,C1679932542,0,0,C863811613,461463.4,1328510,0,0
7,TRANSFER,809801.2,C774194879,0,0,C836514715,1103260,1289358,0,0
7,TRANSFER,93999.6,C1582770952,0,0,C1761291320,104561.1,233350.5,0,0
7,TRANSFER,91099.24,C1762158411,0,0,C2063763486,99457.04,171172.6,0,0
7,TRANSFER,48108.93,C10740824,0,0,C1427067435,85560.8,27945.5,0,0
7,TRANSFER,133544.5,C79120973,0,0,C662736689,5536334,5677417,0,0
7,TRANSFER,86923.76,C1675570872,0,0,C1777369261,208048.1,4847.15,0,0
7,TRANSFER,20671.86,C1237790647,0,0,C1701412896,41712,24713.54,0,0
7,TRANSFER,44029.69,C1448707059,0,0,C932493233,150764,37015.12,0,0
7,PAYMENT,15217.98,C1744981591,55773,40555.02,M1915885313,0,0,0,0
7,PAYMENT,930.35,C49820775,21315,20384.65,M405039568,0,0,0,0
7,PAYMENT,11899.28,C1655635061,34594,22694.72,M13002046,0,0,0,0
7,TRANSFER,548784.5,C1130242637,22694.72,0,C1303868418,3587275,5597078,0,0
7,TRANSFER,487344.2,C2022680863,0,0,C1651945012,529493.1,1556800,0,0
7,PAYMENT,3445.22,C1842851631,266,0,M1586219070,0,0,0,0
7,PAYMENT,7991.47,C1819657704,100526,92534.53,M1765232168,0,0,0,0
7,PAYMENT,8336.62,C969489142,402584,394247.4,M956551113,0,0,0,0
7,PAYMENT,22094.36,C2065373060,14454,0,M680415425,0,0,0,0
7,DEBIT,3352.99,C1491128748,15066,11713.01,C571435580,41614,11501.46,0,0
7,CASH_IN,56641.09,C2142908670,16038,72679.09,C1244869566,20896,0,0,0
7,TRANSFER,371417.6,C1556004794,72679.09,0,C1838584624,7481176,7852593,0,0
7,PAYMENT,9778.97,C107799732,203240,193461,M1491019876,0,0,0,0
7,PAYMENT,15349.39,C1993137729,9301,0,M1596390477,0,0,0,0
7,PAYMENT,8374.99,C1049553497,0,0,M531855844,0,0,0,0
7,PAYMENT,1384.33,C261980805,41515,40130.67,M1739703215,0,0,0,0
7,CASH_OUT,79043.83,C774123810,40130.67,0,C634210724,104539.8,98172.83,0,0
7,CASH_OUT,175207.2,C710676827,0,0,C465257140,414846.3,1078686,0,0
7,PAYMENT,5624.03,C1236678463,110153,104529,M552806685,0,0,0,0
7,PAYMENT,4133.41,C793882880,10849,6715.59,M1699593080,0,0,0,0
7,CASH_OUT,75837.12,C498759457,8892,0,C1436136891,0,113877.4,0,0
7,PAYMENT,21.49,C607657546,1265,1243.51,M113468028,0,0,0,0
7,PAYMENT,17902.82,C241016743,2080,0,M1074852402,0,0,0,0
7,PAYMENT,4203.33,C616459828,58426,54222.67,M972236893,0,0,0,0
7,PAYMENT,10023.27,C1529948259,91285,81261.73,M485998677,0,0,0,0
7,CASH_OUT,13025.29,C1265615409,75130.98,62105.69,C1577253667,45418,16169.71,0,0
7,PAYMENT,536.63,C1803467457,62105.69,61569.06,M970909181,0,0,0,0
7,PAYMENT,12697.33,C461996027,61569.06,48871.73,M784488689,0,0,0,0
7,PAYMENT,9545.89,C812930906,48871.73,39325.84,M2118892964,0,0,0,0
7,PAYMENT,18951.06,C787309361,39325.84,20374.78,M307536845,0,0,0,0
7,PAYMENT,4057.77,C8972378,20374.78,16317.01,M588108658,0,0,0,0
7,PAYMENT,43063.97,C1715259593,16317.01,0,M1371624712,0,0,0,0
7,PAYMENT,4732.59,C374123858,0,0,M1536653994,0,0,0,0
7,PAYMENT,8565.08,C1542294417,0,0,M14679281,0,0,0,0
7,PAYMENT,17992.53,C1938483077,552,0,M321421684,0,0,0,0
7,TRANSFER,251157.8,C615391619,292,0,C1529115495,52845.35,234087.1,0,0
7,PAYMENT,14482.64,C1533639059,150761,136278.4,M2147158964,0,0,0,0
7,CASH_OUT,429567.2,C672073246,136278.4,0,C1360767589,4749830,6712637,0,0
7,PAYMENT,1278.75,C2105051301,81947,80668.25,M1842201464,0,0,0,0
7,PAYMENT,2499.7,C1254933470,131438,128938.3,M438506351,0,0,0,0
7,PAYMENT,5203.51,C598183214,10545,5341.49,M544361505,0,0,0,0
7,PAYMENT,2446.2,C202160578,221,0,M246836039,0,0,0,0
7,PAYMENT,9201.08,C300374338,107384,98182.92,M600185883,0,0,0,0
7,PAYMENT,5363.19,C1248682760,442347,436983.8,M2000471377,0,0,0,0
7,PAYMENT,5002.55,C1555738557,130,0,M1326405365,0,0,0,0
7,PAYMENT,5277.76,C1859848511,20940,15662.24,M2136756216,0,0,0,0
7,PAYMENT,3666.25,C1989329129,33604,29937.75,M1126139952,0,0,0,0
7,PAYMENT,1007.43,C1975247773,29937.75,28930.31,M1745174877,0,0,0,0
7,PAYMENT,6919.03,C141574460,12705,5785.97,M932255242,0,0,0,0
7,CASH_IN,237220.1,C496807022,24510,261730.1,C1725062057,9222.92,0,0,0
7,PAYMENT,382.59,C1599146281,6744,6361.41,M1436731998,0,0,0,0
7,PAYMENT,594.83,C1790748582,74923,74328.17,M314280259,0,0,0,0
7,PAYMENT,2304.65,C1173668476,337,0,M105320614,0,0,0,0
7,PAYMENT,3200.09,C155784799,130298,127097.9,M1207334820,0,0,0,0
7,TRANSFER,1486199,C611498500,127097.9,0,C1880332929,1.34E+07,1.49E+07,0,0
7,PAYMENT,12700.77,C437148684,10859,0,M1538546428,0,0,0,0
7,PAYMENT,9518.45,C789273977,34438,24919.55,M504913926,0,0,0,0
7,PAYMENT,7590.33,C1981719029,24919.55,17329.22,M251950704,0,0,0,0
7,PAYMENT,1106.78,C2056323708,17329.22,16222.44,M668222840,0,0,0,0
7,PAYMENT,2395.01,C608590206,16222.44,13827.43,M148704368,0,0,0,0
7,PAYMENT,34873.6,C2058190325,13827.43,0,M2144798813,0,0,0,0
7,PAYMENT,5803.86,C1774990192,0,0,M152177845,0,0,0,0
7,PAYMENT,44835.22,C406952631,0,0,M1603529730,0,0,0,0
7,PAYMENT,13854.48,C1472987955,0,0,M1310907099,0,0,0,0
7,PAYMENT,16782.56,C1520596362,0,0,M445735200,0,0,0,0
7,PAYMENT,27007.74,C762522842,0,0,M1969217453,0,0,0,0
7,PAYMENT,4274.53,C1016654505,0,0,M764482683,0,0,0,0
7,PAYMENT,16525.68,C422635759,0,0,M312082131,0,0,0,0
7,PAYMENT,14815.88,C1773114251,0,0,M1287155721,0,0,0,0
7,PAYMENT,10669.29,C1381076705,0,0,M266571038,0,0,0,0
7,PAYMENT,973.96,C440755362,0,0,M359819227,0,0,0,0
7,PAYMENT,12157.95,C1267385618,0,0,M1485974016,0,0,0,0
7,PAYMENT,14914.14,C1774400964,0,0,M1862912920,0,0,0,0
7,PAYMENT,3209.51,C1916150078,0,0,M993904466,0,0,0,0
7,PAYMENT,1283.84,C1260431588,0,0,M1792339731,0,0,0,0
7,PAYMENT,3421.25,C690490534,0,0,M2088388998,0,0,0,0
7,PAYMENT,4063.65,C852736357,0,0,M2142397531,0,0,0,0
7,PAYMENT,809.43,C370543159,0,0,M940459786,0,0,0,0
7,PAYMENT,323.16,C398051839,0,0,M2068183023,0,0,0,0
7,PAYMENT,5728.21,C1571036418,0,0,M400045995,0,0,0,0
7,PAYMENT,3333.34,C1316483742,8412,5078.66,M442076720,0,0,0,0
7,PAYMENT,127.87,C1734925428,5078.66,4950.79,M836487773,0,0,0,0
7,CASH_OUT,131687.8,C1086926330,47443,0,C919978702,12469,0,0,0
7,PAYMENT,14182.4,C381096925,52038,37855.6,M933099011,0,0,0,0
7,PAYMENT,5997.84,C1492867983,37855.6,31857.75,M1372855191,0,0,0,0
7,PAYMENT,2619.73,C2144584587,65248,62628.27,M656805788,0,0,0,0
7,PAYMENT,12024.66,C620961748,2585,0,M1425711168,0,0,0,0
7,PAYMENT,10715.15,C903151311,133,0,M572087558,0,0,0,0
7,PAYMENT,1856.11,C525933358,24410,22553.89,M505434149,0,0,0,0
7,PAYMENT,1303.15,C202438568,10604,9300.85,M1678338625,0,0,0,0
7,CASH_OUT,84694.13,C870227333,9300.85,0,C365212068,303528.7,355690.7,0,0
7,CASH_OUT,127520.7,C795038371,0,0,C1345063038,179184.5,31831.51,0,0
7,CASH_OUT,77895.39,C608525648,0,0,C853932876,116829,573514.1,0,0
7,CASH_OUT,1388.54,C196174075,0,0,C1137422246,65372.93,66761.47,0,0
7,CASH_OUT,265088.2,C1287976637,0,0,C1297685781,298425.8,1120609,0,0
7,CASH_OUT,7538.7,C2038911948,0,0,C662736689,5669879,5677417,0,0
7,CASH_OUT,55861.27,C1998990961,0,0,C2144647660,85844,60584.47,0,0
7,CASH_OUT,63166.8,C2005937878,0,0,C1495761010,252329.8,1193550,0,0
7,PAYMENT,9586.99,C470437767,9048,0,M1599108857,0,0,0,0
7,PAYMENT,13684.75,C423861956,10795,0,M1867773348,0,0,0,0
7,PAYMENT,6291.93,C569113022,79995,73703.07,M2102441156,0,0,0,0
7,PAYMENT,10704.2,C2019598356,9859,0,M141460585,0,0,0,0
7,PAYMENT,5656.37,C1991686867,16440,10783.63,M238605909,0,0,0,0
7,PAYMENT,450.21,C1931851654,1195,744.79,M261371975,0,0,0,0
7,CASH_OUT,343435.9,C1278700356,744.79,0,C40075281,351181.5,1674677,0,0
7,CASH_IN,193433.8,C74815209,17050,210483.8,C1155337528,135960.5,0,0,0
7,PAYMENT,4931.8,C1521653862,72439,67507.2,M1959449975,0,0,0,0
7,PAYMENT,9906.29,C55635425,23076,13169.71,M733671868,0,0,0,0
7,PAYMENT,11586.8,C1703226629,1119,0,M1195781551,0,0,0,0
7,PAYMENT,3226.62,C1140715331,35419,32192.38,M1060553105,0,0,0,0
7,PAYMENT,1790.23,C1939291767,51479,49688.77,M88760063,0,0,0,0
7,PAYMENT,131.97,C694234850,595917,595785,M542263318,0,0,0,0
7,PAYMENT,1405.24,C1786560237,16315,14909.76,M1033287931,0,0,0,0
7,PAYMENT,738.07,C488671125,9607.02,8868.95,M788557535,0,0,0,0
7,TRANSFER,180599.7,C545535492,8868.95,0,C1337563431,449775.8,321014.1,0,0
7,TRANSFER,181896.7,C685573007,37999,0,C705265015,0,460050.2,0,0
7,PAYMENT,12640.76,C836252974,96447.96,83807.2,M495113052,0,0,0,0
7,PAYMENT,14338.89,C481817342,83807.2,69468.31,M1555450780,0,0,0,0
7,PAYMENT,3042.49,C741827681,131429,128386.5,M656689800,0,0,0,0
7,PAYMENT,11771.68,C78081168,100273,88501.32,M1780694323,0,0,0,0
7,TRANSFER,137899.5,C2107660410,20136,0,C894315519,40797,69514.39,0,0
7,CASH_OUT,59189.32,C2027236684,0,0,C1337563431,630375.5,321014.1,0,0
7,PAYMENT,13128.66,C1202261290,3760,0,M881883721,0,0,0,0
7,TRANSFER,1197992,C1267504937,20651,0,C289039926,124476,1610328,0,0
7,PAYMENT,7382.31,C451046489,240126,232743.7,M363717234,0,0,0,0
7,PAYMENT,9280.72,C576229564,24553,15272.28,M222457345,0,0,0,0
7,PAYMENT,15918.62,C72047444,15272.28,0,M2123339741,0,0,0,0
7,PAYMENT,3774.03,C406074816,186633,182859,M110650017,0,0,0,0
7,PAYMENT,7262.43,C1482103005,149,0,M1516522869,0,0,0,0
7,CASH_IN,77391.31,C1665661388,0,77391.31,C2063763486,190556.3,171172.6,0,0
7,PAYMENT,5507.6,C646910575,454,0,M1182693267,0,0,0,0
7,TRANSFER,941410.6,C1049204172,14766,0,C1948471365,0,814471.6,0,0
7,PAYMENT,1842.71,C1650233928,30697,28854.29,M1008662534,0,0,0,0
7,PAYMENT,15171.58,C157926137,215114,199942.4,M2075922925,0,0,0,0
7,PAYMENT,1399.07,C2104758784,27499,26099.93,M920722272,0,0,0,0
7,PAYMENT,11239.89,C1910012239,12213,973.11,M1794125280,0,0,0,0
7,TRANSFER,149478.6,C927581868,49745,0,C384887832,24074.25,157993.5,0,0
7,DEBIT,4213.82,C164491582,3153,0,C1577826863,7845,0,0,0
7,PAYMENT,6998.25,C1005445961,20601,13602.75,M1343837945,0,0,0,0
7,PAYMENT,3317.5,C698124016,64486,61168.5,M1337906940,0,0,0,0
7,PAYMENT,4972.49,C454923241,51636,46663.51,M19509485,0,0,0,0
7,PAYMENT,38.92,C1288641854,496912,496873,M1979657069,0,0,0,0
7,PAYMENT,8521.16,C34241760,496873,488351.9,M1323829908,0,0,0,0
7,PAYMENT,2498.82,C2063255706,11758,9259.18,M1993482475,0,0,0,0
7,TRANSFER,787766.6,C661565357,9259.18,0,C1721246982,1563228,2575740,0,0
7,PAYMENT,13979.52,C702328190,11442,0,M97394375,0,0,0,0
7,PAYMENT,3285.43,C1652339693,591,0,M817720264,0,0,0,0
7,PAYMENT,6166.59,C2085001212,0,0,M151754389,0,0,0,0
7,PAYMENT,28085.91,C242204546,0,0,M1440183980,0,0,0,0
7,PAYMENT,2944.03,C501674653,0,0,M1217159306,0,0,0,0
7,PAYMENT,24936.23,C996955574,0,0,M1440753249,0,0,0,0
7,PAYMENT,12186.86,C2134398042,0,0,M1419502343,0,0,0,0
7,PAYMENT,2981.14,C218353095,0,0,M1493446952,0,0,0,0
7,PAYMENT,11107.59,C1680028886,0,0,M1865113742,0,0,0,0
7,PAYMENT,10445.05,C2086004057,0,0,M69207690,0,0,0,0
7,PAYMENT,10311.31,C2044200796,0,0,M1296250873,0,0,0,0
7,PAYMENT,418.38,C510622757,0,0,M444542260,0,0,0,0
7,PAYMENT,36617.58,C589577152,0,0,M1997290658,0,0,0,0
7,PAYMENT,10930.96,C308803634,0,0,M1897030087,0,0,0,0
7,PAYMENT,18039.3,C1944759838,0,0,M1704289773,0,0,0,0
7,PAYMENT,936.44,C1209972485,0,0,M719383448,0,0,0,0
7,PAYMENT,5078.28,C207366788,0,0,M1118346479,0,0,0,0
7,PAYMENT,7402.51,C2134093088,5508,0,M1386362229,0,0,0,0
7,PAYMENT,5503.71,C1061633455,102714,97210.29,M957251916,0,0,0,0
7,PAYMENT,6331.43,C1538679264,99504,93172.57,M419233406,0,0,0,0
7,PAYMENT,7596.59,C516952715,69632,62035.41,M1394205948,0,0,0,0
7,PAYMENT,2059.07,C994588190,9234,7174.93,M1152917511,0,0,0,0
7,PAYMENT,1015.6,C1524770385,151493.9,150478.3,M1178605557,0,0,0,0
7,PAYMENT,9386.08,C1010971109,150478.3,141092.2,M964662898,0,0,0,0
7,PAYMENT,45047.16,C1927610274,141092.2,96045.02,M886940084,0,0,0,0
7,PAYMENT,4801.94,C423457747,15169,10367.06,M1555348096,0,0,0,0
7,PAYMENT,4186.36,C158877531,10496,6309.64,M1349617601,0,0,0,0
7,PAYMENT,8144.35,C572573175,36005,27860.65,M1538853769,0,0,0,0
7,PAYMENT,3788.13,C280026426,62032,58243.87,M1277370210,0,0,0,0
7,PAYMENT,7456.44,C1753773164,68553,61096.56,M2080300983,0,0,0,0
7,TRANSFER,538645.8,C1831965951,77266,0,C1147977782,0,211301.4,0,0
7,PAYMENT,6230.44,C960319028,20880,14649.56,M306013803,0,0,0,0
7,PAYMENT,803.32,C523440380,51979,51175.68,M2118449545,0,0,0,0
7,TRANSFER,57573.06,C760960155,122,0,C621014131,77477.85,27964.11,0,0
7,PAYMENT,1147.41,C1412194661,0,0,M1402941420,0,0,0,0
7,PAYMENT,5867.74,C172891303,0,0,M2101767929,0,0,0,0
7,PAYMENT,18615.15,C1247158141,10324,0,M1612491156,0,0,0,0
7,PAYMENT,8251.07,C449653268,0,0,M1412611602,0,0,0,0
7,PAYMENT,5401.29,C786824734,76388.05,70986.76,M724611679,0,0,0,0
7,PAYMENT,2626.7,C1490985127,70986.76,68360.07,M425543552,0,0,0,0
7,PAYMENT,3259.83,C415850427,68360.07,65100.24,M918922423,0,0,0,0
7,PAYMENT,406.26,C464773456,107,0,M1747047649,0,0,0,0
7,PAYMENT,14589.17,C986147545,0,0,M557613354,0,0,0,0
7,TRANSFER,255588.2,C629230908,602254,346665.8,C1254526270,98209.69,594958.5,0,0
7,PAYMENT,12999.97,C1130431409,13390,390.03,M1114712230,0,0,0,0
7,TRANSFER,412292.8,C117556243,64796.88,0,C929452805,0,412292.8,0,0
7,CASH_OUT,263470.9,C675709282,0,0,C1262822392,1.75E+07,1.80E+07,0,0
7,PAYMENT,2486.24,C1676763984,11684,9197.76,M672023440,0,0,0,0
7,PAYMENT,11946.93,C556149726,24426,12479.07,M1039655689,0,0,0,0
7,CASH_OUT,78749.2,C1442114564,12479.07,0,C1805683209,5832383,5876340,0,0
7,PAYMENT,8350.49,C255600617,24289,15938.51,M534021387,0,0,0,0
7,PAYMENT,2388.79,C498717267,23339,20950.21,M1868532012,0,0,0,0
7,PAYMENT,8475.28,C28502081,410446,401970.7,M980801953,0,0,0,0
7,PAYMENT,2359.89,C1770893302,327883,325523.1,M2047368450,0,0,0,0
7,PAYMENT,7201.17,C1827558114,30512,23310.83,M2017601039,0,0,0,0
7,CASH_IN,47599.58,C2092225774,413230,460829.6,C1672788422,0,0,0,0
7,PAYMENT,17125.12,C1156343351,18422,1296.88,M1510692106,0,0,0,0
7,PAYMENT,16981.52,C865100314,32186,15204.48,M1775883042,0,0,0,0
7,PAYMENT,2367.97,C1310973424,495850,493482,M1308652091,0,0,0,0
7,PAYMENT,1698.43,C2117097811,206791,205092.6,M1507317108,0,0,0,0
7,PAYMENT,3149.64,C155934691,15122,11972.36,M1142388059,0,0,0,0
7,CASH_IN,168865.2,C940656203,11972.36,180837.6,C2066777507,193021.8,24156.59,0,0
7,CASH_IN,42273.58,C1594513480,180837.6,223111.2,C1577253667,58443.29,16169.71,0,0
7,CASH_IN,230553.5,C208515085,223111.2,453664.6,C1916720513,6447382,6216828,0,0
7,CASH_IN,373377.6,C1932501366,453664.6,827042.3,C1721246982,2350994,2575740,0,0
7,CASH_IN,16589.84,C1094615622,827042.3,843632.1,C967425740,112154,5651,0,0
7,CASH_IN,391107.9,C1283148337,843632.1,1234740,C1899073220,3850583,5632383,0,0
7,CASH_IN,198259.7,C771192427,1234740,1433000,C486371171,393026.1,237615.8,0,0
7,CASH_IN,383903.6,C593315506,1433000,1816903,C242131142,391868.6,7965.05,0,0
7,CASH_IN,168494.5,C373607469,1816903,1985398,C1060041730,543754.6,916266.8,0,0
7,CASH_IN,9258.63,C16266774,1985398,1994657,C1289462509,26405.84,17147.21,0,0
7,CASH_IN,157949.1,C371874892,1994657,2152606,C705265015,181896.7,460050.2,0,0
7,CASH_IN,73821.85,C1594618093,2152606,2226428,C1360767589,5179397,6712637,0,0
7,CASH_IN,109184.9,C1872652933,2226428,2335612,C1191924243,306420.5,174354.8,0,0
7,CASH_IN,187907.2,C773302758,2335612,2523520,C392292416,3480430,3267223,0,0
7,CASH_IN,93809.09,C1780172884,2523520,2617329,C726762476,164491.5,70682.37,0,0
7,CASH_IN,56895.69,C1779913058,2617329,2674224,C1335946878,885682.9,828787.3,0,0
7,CASH_IN,171845.7,C1984021735,2674224,2846070,C878506901,554212.1,141644.5,0,0
7,CASH_IN,648692.1,C1695157072,2846070,3494762,C1303868418,4136059,5597078,0,0
7,CASH_IN,29910.72,C1440986701,3494762,3524673,C1427067435,133669.7,27945.5,0,0
7,CASH_IN,69916.1,C86995410,3524673,3594589,C1529115495,304003.2,234087.1,0,0
7,CASH_IN,21599.4,C2100427628,3594589,3616188,C761069599,28415,6815.6,0,0
7,CASH_IN,37048.22,C1213480721,3616188,3653237,C1337741679,558149.1,521100.9,0,0
7,CASH_IN,89141.18,C13478280,3653237,3742378,C22805895,90320.27,1179.09,0,0
7,CASH_IN,41303.17,C2123557282,3742378,3783681,C1712003741,75125.76,33822.59,0,0
7,CASH_IN,123226.6,C202016647,3783681,3906907,C769342184,1.33E+07,1.25E+07,0,0
7,CASH_IN,16220.42,C1708101024,3906907,3923128,C410033330,177942.6,161722.2,0,0
7,CASH_IN,85410.75,C136575352,3923128,4008539,C634210724,183583.6,98172.83,0,0
7,CASH_IN,200247.3,C1637207591,4008539,4208786,C2117043942,658909,148900.4,0,0
7,CASH_IN,170484,C964385581,4208786,4379270,C1234059684,530392.7,588891.4,0,0
7,CASH_IN,111147.6,C541094703,4379270,4490418,C473344802,207378,96230.37,0,0
7,CASH_IN,111324.2,C926922342,4490418,4601742,C1182908789,135698.7,24374.54,0,0
7,CASH_IN,65228.2,C2023006800,4601742,4666970,C2083424441,70864,5635.8,0,0
7,CASH_IN,117158.1,C466959452,4666970,4784128,C836514715,1913061,1289358,0,0
7,CASH_IN,107086.8,C951057666,4784128,4891215,C621014131,135050.9,27964.11,0,0
7,CASH_IN,87046.13,C1927934199,4891215,4978261,C188246551,312882,225835.9,0,0
7,CASH_IN,273252.2,C800213720,4978261,5251513,C1636786811,6598671,6779300,0,0
7,CASH_IN,25300.21,C498574510,5251513,5276813,C392292416,3292523,3267223,0,0
7,CASH_IN,227301.3,C1521946103,5276813,5504115,C1339257929,549075,561712.9,0,0
7,CASH_IN,157778.6,C1734615070,5504115,5661893,C932493233,194793.7,37015.12,0,0
7,CASH_IN,149708.5,C1513968288,5661893,5811602,C716083600,2110679,1995598,0,0
7,CASH_IN,22880.85,C2047811485,5811602,5834483,C1191924243,197235.7,174354.8,0,0
7,CASH_IN,47019.01,C406154654,5834483,5881502,C1213485528,281847.5,234828.5,0,0
7,CASH_IN,10210.72,C1587010134,5881502,5891712,C1482979717,11668,0,0,0
7,CASH_IN,159219.3,C1854880630,5891712,6050932,C257999182,1383866,2324424,0,0
7,CASH_IN,43573.75,C1828598477,6050932,6094505,C517653428,295902.4,169554.9,0,0
7,CASH_IN,138323.3,C1595206481,6094505,6232829,C1213257323,243327.5,105004.3,0,0
7,CASH_IN,87674.24,C1060229007,6232829,6320503,C1058634310,131228.5,43554.24,0,0
7,CASH_IN,210269.7,C678565780,6320503,6530773,C339099861,443199.1,158489.3,0,0
7,CASH_IN,89913.16,C889659405,6530773,6620686,C967425740,95564.16,5651,0,0
7,TRANSFER,359325.2,C1303448479,99112,0,C40075281,694617.4,1674677,0,0
7,PAYMENT,8290.76,C2085480465,32051,23760.24,M1144757947,0,0,0,0
7,PAYMENT,2253.07,C1211156857,126996,124742.9,M228118035,0,0,0,0
7,PAYMENT,3262.18,C512144081,4477,1214.82,M105916924,0,0,0,0
7,PAYMENT,3830.42,C1214595918,31132,27301.58,M63366151,0,0,0,0
7,PAYMENT,19203.29,C679337620,9622,0,M795151790,0,0,0,0
7,PAYMENT,54.35,C1308116031,106434,106379.7,M2041210715,0,0,0,0
7,PAYMENT,9177.19,C1072013188,26716,17538.81,M954924459,0,0,0,0
7,TRANSFER,126588.5,C926715701,12635,0,C1438594533,17086.84,143675.4,0,0
7,PAYMENT,8251.18,C495367734,9312,1060.82,M235668413,0,0,0,0
7,TRANSFER,253181.9,C1642373234,77145,0,C773898763,19378.05,272559.9,0,0
7,CASH_OUT,11461.85,C854777436,0,0,C220766773,19805,0,0,0
7,PAYMENT,2533.81,C443414834,56753,54219.19,M1947336745,0,0,0,0
7,CASH_OUT,45311.22,C808573417,54219.19,8907.97,C791512944,79911,125222.2,0,0
7,DEBIT,1970.73,C336982413,91622.99,89652.25,C753282599,51251,53221.73,0,0
7,CASH_OUT,41693.6,C1640246868,89652.25,47958.66,C1822045793,54666.14,56676.23,0,0
7,TRANSFER,1123214,C87255309,20738,0,C1728766751,0,1033097,0,0
7,PAYMENT,3805.94,C1005782739,0,0,M5308857,0,0,0,0
7,PAYMENT,2974.37,C1076312425,288,0,M1589795681,0,0,0,0
7,PAYMENT,6323.42,C2107902964,204573,198249.6,M1970307376,0,0,0,0
7,TRANSFER,1103185,C207950470,83873,0,C470217116,10090,986103.3,0,0
7,PAYMENT,15051.54,C1076906296,30097,15045.46,M487981409,0,0,0,0
7,TRANSFER,1094309,C1822325490,15045.46,0,C1850180796,1245111,7837943,0,0
7,TRANSFER,192197.9,C1221309637,23640,0,C1303868418,3487367,5597078,0,0
7,PAYMENT,4838.62,C183520621,223669,218830.4,M658528347,0,0,0,0
7,TRANSFER,356342.9,C941027243,5042,0,C1139794020,1122,0,0,0
7,PAYMENT,7716.74,C762186224,0,0,M628990485,0,0,0,0
7,PAYMENT,6158.36,C5940321,101089.5,94931.18,M255748214,0,0,0,0
7,PAYMENT,8528.94,C1388499432,94931.18,86402.24,M443006127,0,0,0,0
7,PAYMENT,8415.4,C1330346542,86402.24,77986.84,M860538473,0,0,0,0
7,PAYMENT,7257.41,C2000882809,9811,2553.59,M1348883706,0,0,0,0
7,PAYMENT,6324.09,C1147719378,2553.59,0,M569647544,0,0,0,0
7,PAYMENT,28342.33,C1312538939,0,0,M748199298,0,0,0,0
7,PAYMENT,924.35,C772065437,1275,350.65,M779998468,0,0,0,0
7,PAYMENT,7817.4,C1046473705,87806,79988.6,M1447232813,0,0,0,0
7,TRANSFER,164242.8,C1577811800,447,0,C1807896178,0,244360.7,0,0
7,PAYMENT,7848.76,C513688680,14036,6187.24,M1608512753,0,0,0,0
7,PAYMENT,6581.53,C293333066,15935,9353.47,M336569474,0,0,0,0
7,PAYMENT,2114.18,C2027818863,9353.47,7239.3,M1485182201,0,0,0,0
7,PAYMENT,7624.43,C376540699,415659,408034.6,M2142442467,0,0,0,0
7,PAYMENT,8484.52,C1998511629,540,0,M534199755,0,0,0,0
7,PAYMENT,885.48,C88893820,19876,18990.52,M1644650045,0,0,0,0
7,PAYMENT,6929.14,C1676155590,16523,9593.86,M1165449749,0,0,0,0
7,PAYMENT,4341.19,C597089358,9593.86,5252.67,M2075691191,0,0,0,0
7,PAYMENT,10291.86,C1478857516,5252.67,0,M662560207,0,0,0,0
7,PAYMENT,4625.8,C840696258,10470,5844.2,M224315910,0,0,0,0
7,CASH_IN,81120.8,C2031522930,29852,110972.8,C2144647660,141705.3,60584.47,0,0
7,CASH_IN,465827.4,C810331450,26414,492241.4,C1163619825,382090.3,0,0,0
7,PAYMENT,1046.58,C1653389536,492241.4,491194.8,M435765325,0,0,0,0
7,PAYMENT,1757.74,C1417802244,491194.8,489437.1,M24228051,0,0,0,0
7,PAYMENT,3446.28,C104678309,489437.1,485990.8,M1427476487,0,0,0,0
7,PAYMENT,11821.83,C249514355,485990.8,474169,M44341075,0,0,0,0
7,PAYMENT,14584.16,C1852361929,474169,459584.8,M394591403,0,0,0,0
7,PAYMENT,1296.53,C1675934713,459584.8,458288.3,M1163704025,0,0,0,0
7,PAYMENT,4171.83,C1836725311,458288.3,454116.5,M1563163807,0,0,0,0
